NAME,B03001_005E,state,county,year
"Dickey County, North Dakota",3,38,021,2019
"Ward County, North Dakota",416,38,101,2019
"Pembina County, North Dakota",9,38,067,2019
"Hettinger County, North Dakota",0,38,041,2019
"Cass County, North Dakota",620,38,017,2019
"Emmons County, North Dakota",0,38,029,2019
"Richland County, North Dakota",9,38,077,2019
"Adams County, North Dakota",0,38,001,2019
"Eddy County, North Dakota",0,38,027,2019
"Mercer County, North Dakota",4,38,057,2019
"Ransom County, North Dakota",0,38,073,2019
"Sioux County, North Dakota",0,38,085,2019
"Golden Valley County, North Dakota",10,38,033,2019
"Towner County, North Dakota",3,38,095,2019
"Divide County, North Dakota",11,38,023,2019
"Sargent County, North Dakota",9,38,081,2019
"Meigs County, Ohio",30,39,105,2019
"Champaign County, Ohio",42,39,021,2019
"Greene County, Ohio",669,39,057,2019
"Lawrence County, Ohio",24,39,087,2019
"Morgan County, Ohio",7,39,115,2019
"Wyandot County, Ohio",82,39,175,2019
"Erie County, Ohio",730,39,043,2019
"Logan County, Ohio",174,39,091,2019
"Summit County, Ohio",3611,39,153,2019
"Lemhi County, Idaho",47,16,059,2019
"Payette County, Idaho",0,16,075,2019
"Benewah County, Idaho",14,16,009,2019
"Bonner County, Idaho",92,16,017,2019
"Clark County, Idaho",0,16,033,2019
"Custer County, Idaho",0,16,037,2019
"Elmore County, Idaho",555,16,039,2019
"Fremont County, Idaho",13,16,043,2019
"Madison County, Idaho",112,16,065,2019
"Shoshone County, Idaho",6,16,079,2019
"Idaho County, Idaho",39,16,049,2019
"Teton County, Idaho",6,16,081,2019
"Power County, Idaho",1,16,077,2019
"Washington County, Idaho",0,16,087,2019
"Hancock County, Illinois",20,17,067,2019
"Madison County, Illinois",431,17,119,2019
"Grundy County, Illinois",440,17,063,2019
"Kankakee County, Illinois",475,17,091,2019
"Mercer County, Illinois",0,17,131,2019
"DuPage County, Illinois",9880,17,043,2019
"Alexander County, Illinois",6,17,003,2019
"Menard County, Illinois",23,17,129,2019
"LaSalle County, Illinois",840,17,099,2019
"Cook County, Illinois",140666,17,031,2019
"Macon County, Illinois",222,17,115,2019
"Stephenson County, Illinois",253,17,177,2019
"Wayne County, Illinois",45,17,191,2019
"Woodford County, Illinois",60,17,203,2019
"Franklin County, Illinois",81,17,055,2019
"McDonough County, Illinois",66,17,109,2019
"McHenry County, Illinois",3463,17,111,2019
"Greeley County, Kansas",0,20,071,2019
"Ellis County, Kansas",134,20,051,2019
"Linn County, Kansas",0,20,107,2019
"Seward County, Kansas",83,20,175,2019
"Johnson County, Kansas",1848,20,091,2019
"Miami County, Kansas",1,20,121,2019
"Woodson County, Kansas",8,20,207,2019
"Ness County, Kansas",0,20,135,2019
"Bourbon County, Kansas",26,20,011,2019
"Kiowa County, Kansas",0,20,097,2019
"Shawnee County, Kansas",844,20,177,2019
"Chautauqua County, Kansas",0,20,019,2019
"Reno County, Kansas",173,20,155,2019
"Doniphan County, Kansas",3,20,043,2019
"Haskell County, Kansas",1,20,081,2019
"Scott County, Kansas",0,20,171,2019
"Brown County, Kansas",19,20,013,2019
"Phillips County, Kansas",13,20,147,2019
"Decatur County, Kansas",0,20,039,2019
"Garrard County, Kentucky",0,21,079,2019
"Campbell County, Kentucky",121,21,037,2019
"Elliott County, Kentucky",0,21,063,2019
"Larue County, Kentucky",5,21,123,2019
"Mercer County, Kentucky",0,21,167,2019
"Russell County, Kentucky",19,21,207,2019
"Washington County, Kentucky",0,21,229,2019
"Barren County, Kentucky",40,21,009,2019
"Hancock County, Kentucky",24,21,091,2019
"Hardin County, Kentucky",2190,21,093,2019
"McLean County, Kentucky",0,21,149,2019
"Powell County, Kentucky",0,21,197,2019
"Caldwell County, Kentucky",25,21,033,2019
"Boyd County, Kentucky",63,21,019,2019
"Fayette County, Kentucky",2134,21,067,2019
"Johnson County, Kentucky",0,21,115,2019
"Morgan County, Kentucky",23,21,175,2019
"Pulaski County, Kentucky",8,21,199,2019
"Adair County, Kentucky",3,21,001,2019
"Breathitt County, Kentucky",0,21,025,2019
"Hart County, Kentucky",54,21,099,2019
"Trimble County, Kentucky",49,21,223,2019
"Hickman County, Kentucky",1,21,105,2019
"Lyon County, Kentucky",15,21,143,2019
"Lewis County, Kentucky",0,21,135,2019
"Woodford County, Kentucky",71,21,239,2019
"Leslie County, Kentucky",2,21,131,2019
"Lawrence County, Kentucky",81,21,127,2019
"McCracken County, Kentucky",107,21,145,2019
"Brule County, South Dakota",8,46,015,2019
"Gregory County, South Dakota",11,46,053,2019
"Minnehaha County, South Dakota",576,46,099,2019
"Clark County, South Dakota",43,46,025,2019
"Kingsbury County, South Dakota",15,46,077,2019
"Clay County, South Dakota",1,46,027,2019
"Dewey County, South Dakota",0,46,041,2019
"Hughes County, South Dakota",4,46,065,2019
"Sanborn County, South Dakota",32,46,111,2019
"Hand County, South Dakota",3,46,059,2019
"Yankton County, South Dakota",6,46,135,2019
"Beadle County, South Dakota",195,46,005,2019
"Davison County, South Dakota",23,46,035,2019
"Jerauld County, South Dakota",2,46,073,2019
"Stanley County, South Dakota",0,46,117,2019
"Potter County, South Dakota",0,46,107,2019
"Charles Mix County, South Dakota",42,46,023,2019
"Marshall County, South Dakota",2,46,091,2019
"Perkins County, South Dakota",0,46,105,2019
"Whitley County, Kentucky",31,21,235,2019
"Floyd County, Kentucky",47,21,071,2019
"Kenton County, Kentucky",505,21,117,2019
"Magoffin County, Kentucky",0,21,153,2019
"Rowan County, Kentucky",143,21,205,2019
"Taylor County, Kentucky",0,21,217,2019
"Carlisle County, Kentucky",0,21,039,2019
"Estill County, Kentucky",0,21,065,2019
"Rapides Parish, Louisiana",397,22,079,2019
"Tangipahoa Parish, Louisiana",683,22,105,2019
"West Carroll Parish, Louisiana",24,22,123,2019
"Caldwell Parish, Louisiana",0,22,021,2019
"East Carroll Parish, Louisiana",0,22,035,2019
"Evangeline Parish, Louisiana",1,22,039,2019
"St. Bernard Parish, Louisiana",304,22,087,2019
"West Baton Rouge Parish, Louisiana",164,22,121,2019
"Red River Parish, Louisiana",0,22,081,2019
"Natchitoches Parish, Louisiana",44,22,069,2019
"Catahoula Parish, Louisiana",6,22,025,2019
"Franklin Parish, Louisiana",0,22,041,2019
"Assumption Parish, Louisiana",72,22,007,2019
"Vermilion Parish, Louisiana",247,22,113,2019
"Concordia Parish, Louisiana",10,22,029,2019
"Oxford County, Maine",409,23,017,2019
"Penobscot County, Maine",585,23,019,2019
"Androscoggin County, Maine",518,23,001,2019
"Cumberland County, Maine",1323,23,005,2019
"York County, Maine",738,23,031,2019
"Somerset County, Maine",251,23,025,2019
"Worcester County, Maryland",302,24,047,2019
"Talbot County, Maryland",264,24,041,2019
"Barnstable County, Massachusetts",1634,25,001,2019
"Berkshire County, Massachusetts",2725,25,003,2019
"Plymouth County, Massachusetts",9236,25,023,2019
"Norfolk County, Massachusetts",7687,25,021,2019
"Nantucket County, Massachusetts",21,25,019,2019
"Allegan County, Michigan",492,26,005,2019
"Alger County, Michigan",0,26,003,2019
"Oceana County, Michigan",23,26,127,2019
"Clare County, Michigan",26,26,035,2019
"Isabella County, Michigan",117,26,073,2019
"Tuscola County, Michigan",72,26,157,2019
"Alpena County, Michigan",39,26,007,2019
"Midland County, Michigan",101,26,111,2019
"Oscoda County, Michigan",5,26,135,2019
"Clinton County, Michigan",142,26,037,2019
"Gratiot County, Michigan",156,26,057,2019
"Lenawee County, Michigan",918,26,091,2019
"Montcalm County, Michigan",249,26,117,2019
"St. Clair County, Michigan",353,26,147,2019
"Washtenaw County, Michigan",1247,26,161,2019
"Cass County, Michigan",144,26,027,2019
"Roscommon County, Michigan",110,26,143,2019
"Branch County, Michigan",93,26,023,2019
"Jackson County, Michigan",723,26,075,2019
"Macomb County, Michigan",2396,26,099,2019
"Baraga County, Michigan",8,26,013,2019
"Eaton County, Michigan",289,26,045,2019
"Upson County, Georgia",34,13,293,2019
"Washington County, Georgia",93,13,303,2019
"White County, Georgia",163,13,311,2019
"Peach County, Georgia",3,13,225,2019
"Paulding County, Georgia",1693,13,223,2019
"Pierce County, Georgia",16,13,229,2019
"Pike County, Georgia",11,13,231,2019
"Richmond County, Georgia",4215,13,245,2019
"Screven County, Georgia",64,13,251,2019
"Tattnall County, Georgia",212,13,267,2019
"Berrien County, Georgia",45,13,019,2019
"Montgomery County, Illinois",109,17,135,2019
"Whiteside County, Illinois",664,17,195,2019
"Adams County, Illinois",138,17,001,2019
"Clinton County, Illinois",60,17,027,2019
"DeKalb County, Illinois",675,17,037,2019
"Edwards County, Illinois",23,17,047,2019
"Jasper County, Illinois",6,17,079,2019
"Jefferson County, Illinois",241,17,081,2019
"Vermilion County, Illinois",290,17,183,2019
"Will County, Illinois",7885,17,197,2019
"Williamson County, Illinois",84,17,199,2019
"Clark County, Illinois",0,17,023,2019
"Douglas County, Illinois",55,17,041,2019
"Effingham County, Illinois",31,17,049,2019
"Fulton County, Illinois",309,17,057,2019
"Greene County, Illinois",24,17,061,2019
"Hamilton County, Illinois",0,17,065,2019
"Hardin County, Illinois",2,17,069,2019
"Henry County, Illinois",66,17,073,2019
"Johnson County, Illinois",24,17,087,2019
"Knox County, Illinois",172,17,095,2019
"Livingston County, Illinois",264,17,105,2019
"Scott County, Illinois",0,17,171,2019
"Tazewell County, Illinois",198,17,179,2019
"Warren County, Illinois",60,17,187,2019
"Harrison County, Indiana",14,18,061,2019
"LaPorte County, Indiana",1078,18,091,2019
"Wabash County, Indiana",6,18,169,2019
"Jasper County, Indiana",105,18,073,2019
"Martin County, Indiana",21,18,101,2019
"Porter County, Indiana",3597,18,127,2019
"Ripley County, Indiana",27,18,137,2019
"Spencer County, Indiana",0,18,147,2019
"Tipton County, Indiana",18,18,159,2019
"Vigo County, Indiana",193,18,167,2019
"Warrick County, Indiana",56,18,173,2019
"DeKalb County, Indiana",206,18,033,2019
"LaGrange County, Indiana",14,18,087,2019
"Rush County, Indiana",0,18,139,2019
"Boone County, Indiana",78,18,011,2019
"Gogebic County, Michigan",26,26,053,2019
"Meeker County, Minnesota",3,27,093,2019
"Rice County, Minnesota",133,27,131,2019
"Red Lake County, Minnesota",11,27,125,2019
"Clay County, Minnesota",166,27,027,2019
"Fillmore County, Minnesota",1,27,045,2019
"Polk County, Minnesota",27,27,119,2019
"Sibley County, Minnesota",9,27,143,2019
"Watonwan County, Minnesota",16,27,165,2019
"Big Stone County, Minnesota",4,27,011,2019
"Cass County, Minnesota",72,27,021,2019
"Hubbard County, Minnesota",27,27,057,2019
"Martin County, Minnesota",2,27,091,2019
"Nobles County, Minnesota",101,27,105,2019
"Sherburne County, Minnesota",104,27,141,2019
"Carver County, Minnesota",288,27,019,2019
"McLeod County, Minnesota",0,27,085,2019
"Ramsey County, Minnesota",2084,27,123,2019
"Winona County, Minnesota",106,27,169,2019
"Dodge County, Minnesota",0,27,039,2019
"Crow Wing County, Minnesota",34,27,035,2019
"Wright County, Minnesota",338,27,171,2019
"Lincoln County, Minnesota",0,27,081,2019
"Mille Lacs County, Minnesota",31,27,095,2019
"Carlton County, Minnesota",179,27,017,2019
"Kanabec County, Minnesota",37,27,065,2019
"St. Clair County, Alabama",401,01,115,2019
"Cullman County, Alabama",160,01,043,2019
"Houston County, Alabama",430,01,069,2019
"Tuscaloosa County, Alabama",236,01,125,2019
"Coffee County, Alabama",1068,01,031,2019
"Chilton County, Alabama",89,01,021,2019
"Coosa County, Alabama",17,01,037,2019
"Etowah County, Alabama",422,01,055,2019
"Lamar County, Alabama",11,01,075,2019
"Butler County, Alabama",0,01,013,2019
"Walker County, Alabama",186,01,127,2019
"Greene County, Alabama",129,01,063,2019
"Bullock County, Alabama",29,01,011,2019
"Chambers County, Alabama",130,01,017,2019
"Haines Borough, Alaska",0,02,100,2019
"Juneau City and Borough, Alaska",410,02,110,2019
"Yukon-Koyukuk Census Area, Alaska",27,02,290,2019
"Denali Borough, Alaska",0,02,068,2019
"Hoonah-Angoon Census Area, Alaska",18,02,105,2019
"Wrangell City and Borough, Alaska",4,02,275,2019
"Pima County, Arizona",8151,04,019,2019
"Gila County, Arizona",18,04,007,2019
"Cochise County, Arizona",2290,04,003,2019
"Apache County, Arizona",144,04,001,2019
"Yuma County, Arizona",1495,04,027,2019
"Navajo County, Arizona",154,04,017,2019
"Clay County, Arkansas",0,05,021,2019
"Drew County, Arkansas",19,05,043,2019
"Randolph County, Arkansas",12,05,121,2019
"Boone County, Arkansas",96,05,009,2019
"Lincoln County, Arkansas",15,05,079,2019
"Crittenden County, Arkansas",33,05,035,2019
"Faulkner County, Arkansas",205,05,045,2019
"Walker County, Georgia",287,13,295,2019
"Gwinnett County, Georgia",13291,13,135,2019
"Barrow County, Georgia",1258,13,013,2019
"Charlton County, Georgia",151,13,049,2019
"Clinch County, Georgia",0,13,065,2019
"Bartow County, Georgia",283,13,015,2019
"Douglas County, Georgia",1137,13,097,2019
"Grady County, Georgia",213,13,131,2019
"Hancock County, Georgia",8,13,141,2019
"Whitfield County, Georgia",523,13,313,2019
"Macon County, Georgia",10,13,193,2019
"Troup County, Georgia",215,13,285,2019
"Harris County, Georgia",312,13,145,2019
"Schley County, Georgia",4,13,249,2019
"Worth County, Georgia",64,13,321,2019
"Dooly County, Georgia",0,13,093,2019
"Evans County, Georgia",3,13,109,2019
"Webster County, Georgia",0,13,307,2019
"Effingham County, Georgia",335,13,103,2019
"Glascock County, Georgia",4,13,125,2019
"Quitman County, Georgia",0,13,239,2019
"Chatham County, Georgia",3942,13,051,2019
"Johnson County, Georgia",112,13,167,2019
"Lanier County, Georgia",59,13,173,2019
"Madison County, Georgia",126,13,195,2019
"Mitchell County, Georgia",66,13,205,2019
"Tift County, Georgia",129,13,277,2019
"Polk County, Georgia",53,13,233,2019
"Talbot County, Georgia",10,13,263,2019
"Terrell County, Georgia",71,13,273,2019
"Thomas County, Georgia",127,13,275,2019
"Wilkinson County, Georgia",4,13,319,2019
"Oglethorpe County, Georgia",152,13,221,2019
"Randolph County, Georgia",0,13,243,2019
"Ware County, Georgia",228,13,299,2019
"Wayne County, Georgia",559,13,305,2019
"Wilcox County, Georgia",0,13,315,2019
"Baldwin County, Georgia",217,13,009,2019
"Bulloch County, Georgia",595,13,031,2019
"Clay County, Georgia",0,13,061,2019
"Echols County, Georgia",11,13,101,2019
"DeKalb County, Georgia",4500,13,089,2019
"Haralson County, Georgia",12,13,143,2019
"Jefferson County, Georgia",0,13,163,2019
"Lincoln County, Georgia",3,13,181,2019
"Murray County, Georgia",371,13,213,2019
"Pulaski County, Georgia",30,13,235,2019
"Rabun County, Georgia",109,13,241,2019
"Towns County, Georgia",167,13,281,2019
"Treutlen County, Georgia",14,13,283,2019
"Irwin County, Georgia",30,13,155,2019
"Appling County, Georgia",0,13,001,2019
"Shelby County, Ohio",170,39,149,2019
"Williams County, Ohio",155,39,171,2019
"Columbiana County, Ohio",219,39,029,2019
"Fulton County, Ohio",366,39,051,2019
"Gallia County, Ohio",2,39,053,2019
"Mahoning County, Ohio",9697,39,099,2019
"Scioto County, Ohio",190,39,145,2019
"Morrow County, Ohio",5,39,117,2019
"Marion County, Arkansas",74,05,089,2019
"Searcy County, Arkansas",0,05,129,2019
"Benton County, Arkansas",1049,05,007,2019
"Hot Spring County, Arkansas",77,05,059,2019
"Madison County, Arkansas",33,05,087,2019
"Dolores County, Colorado",8,08,033,2019
"Jackson County, Colorado",0,08,057,2019
"Montezuma County, Colorado",39,08,083,2019
"Boulder County, Colorado",1190,08,013,2019
"Yuma County, Colorado",1,08,125,2019
"Routt County, Colorado",134,08,107,2019
"Clear Creek County, Colorado",63,08,019,2019
"Pueblo County, Colorado",1563,08,101,2019
"Park County, Colorado",140,08,093,2019
"Mesa County, Colorado",493,08,077,2019
"El Paso County, Colorado",11939,08,041,2019
"Arapahoe County, Colorado",4873,08,005,2019
"New Castle County, Delaware",17897,10,003,2019
"Kent County, Delaware",4495,10,001,2019
"Litchfield County, Connecticut",3707,09,005,2019
"Palm Beach County, Florida",48685,12,099,2019
"Miami-Dade County, Florida",97755,12,086,2019
"Franklin County, Florida",189,12,037,2019
"Hamilton County, Florida",218,12,047,2019
"Sumter County, Florida",2014,12,119,2019
"Holmes County, Florida",120,12,059,2019
"Lee County, Florida",31984,12,071,2019
"Collier County, Florida",6569,12,021,2019
"Pasco County, Florida",32506,12,101,2019
"Highlands County, Florida",5857,12,055,2019
"DeSoto County, Florida",311,12,027,2019
"Columbia County, Florida",1564,12,023,2019
"Putnam County, Florida",2459,12,107,2019
"Union County, Florida",249,12,125,2019
"Levy County, Florida",1224,12,075,2019
"Volusia County, Florida",37514,12,127,2019
"Madison County, Florida",164,12,079,2019
"Escambia County, Florida",3737,12,033,2019
"Okaloosa County, Florida",5384,12,091,2019
"Lumpkin County, Georgia",72,13,187,2019
"Miller County, Georgia",17,13,201,2019
"Oconee County, Georgia",353,13,219,2019
"Henry County, Georgia",3432,13,151,2019
"Long County, Georgia",253,13,183,2019
"Stephens County, Georgia",146,13,257,2019
"Jeff Davis County, Georgia",254,13,161,2019
"Calhoun County, Georgia",5,13,037,2019
"Bibb County, Georgia",915,13,021,2019
"Marion County, Georgia",64,13,197,2019
"Bleckley County, Georgia",76,13,023,2019
"Franklin County, Georgia",69,13,119,2019
"Lamar County, Georgia",10,13,171,2019
"Emanuel County, Georgia",90,13,107,2019
"Jasper County, Georgia",0,13,159,2019
"Liberty County, Georgia",3419,13,179,2019
"Seminole County, Georgia",53,13,253,2019
"Twiggs County, Georgia",0,13,289,2019
"Taylor County, Georgia",3,13,269,2019
"Toombs County, Georgia",205,13,279,2019
"Preble County, Ohio",15,39,135,2019
"Allen County, Ohio",289,39,003,2019
"Crawford County, Ohio",124,39,033,2019
"Guernsey County, Ohio",49,39,059,2019
"Mercer County, Ohio",6,39,107,2019
"Clark County, Ohio",427,39,023,2019
"Lorain County, Ohio",21563,39,093,2019
"Montgomery County, Ohio",2695,39,113,2019
"Warren County, Ohio",1628,39,165,2019
"Ashtabula County, Ohio",2893,39,007,2019
"Kay County, Oklahoma",93,40,071,2019
"Craig County, Oklahoma",11,40,035,2019
"Canadian County, Oklahoma",353,40,017,2019
"Latimer County, Oklahoma",38,40,077,2019
"Texas County, Oklahoma",100,40,139,2019
"Pushmataha County, Oklahoma",0,40,127,2019
"Johnston County, Oklahoma",1,40,069,2019
"Beaver County, Oklahoma",2,40,007,2019
"Hughes County, Oklahoma",6,40,063,2019
"Comanche County, Oklahoma",2521,40,031,2019
"Adair County, Oklahoma",30,40,001,2019
"Stephens County, Oklahoma",139,40,137,2019
"Carter County, Oklahoma",90,40,019,2019
"Greer County, Oklahoma",30,40,055,2019
"McIntosh County, Oklahoma",0,40,091,2019
"Murray County, Oklahoma",30,40,099,2019
"Ottawa County, Oklahoma",52,40,115,2019
"Wagoner County, Oklahoma",127,40,145,2019
"Caddo County, Oklahoma",87,40,015,2019
"Muskogee County, Oklahoma",235,40,101,2019
"Bryan County, Oklahoma",37,40,013,2019
"Jackson County, Oregon",710,41,029,2019
"Grant County, Oregon",12,41,023,2019
"Clackamas County, Oregon",1096,41,005,2019
"Tillamook County, Oregon",44,41,057,2019
"Josephine County, Oregon",541,41,033,2019
"Umatilla County, Oregon",52,41,059,2019
"Columbia County, Oregon",164,41,009,2019
"Wasco County, Oregon",70,41,065,2019
"Montgomery County, Georgia",78,13,209,2019
"Rockdale County, Georgia",821,13,247,2019
"Wheeler County, Georgia",0,13,309,2019
"Banks County, Georgia",61,13,011,2019
"Clarke County, Georgia",873,13,059,2019
"Glynn County, Georgia",1171,13,127,2019
"Jackson County, Georgia",651,13,157,2019
"Jones County, Georgia",28,13,169,2019
"Muscogee County, Georgia",3886,13,215,2019
"Stewart County, Georgia",3,13,259,2019
"Turner County, Georgia",92,13,287,2019
"Atkinson County, Georgia",0,13,003,2019
"Baker County, Georgia",0,13,007,2019
"Candler County, Georgia",73,13,043,2019
"Carroll County, Georgia",996,13,045,2019
"Crisp County, Georgia",7,13,081,2019
"Cobb County, Georgia",11866,13,067,2019
"Dade County, Georgia",70,13,083,2019
"Brooks County, Georgia",220,13,027,2019
"Elbert County, Georgia",85,13,105,2019
"Jenkins County, Georgia",0,13,165,2019
"Newton County, Georgia",724,13,217,2019
"Colquitt County, Georgia",249,13,071,2019
"Clayton County, Georgia",3709,13,063,2019
"Hall County, Georgia",1591,13,139,2019
"Maui County, Hawaii",5067,15,009,2019
"Oneida County, Idaho",0,16,071,2019
"Gem County, Idaho",61,16,045,2019
"Adams County, Idaho",0,16,003,2019
"Jerome County, Idaho",255,16,053,2019
"Lewis County, Idaho",0,16,061,2019
"Owyhee County, Idaho",14,16,073,2019
"Boundary County, Idaho",39,16,021,2019
"Caribou County, Idaho",0,16,029,2019
"Bannock County, Idaho",243,16,005,2019
"Bonneville County, Idaho",140,16,019,2019
"Canyon County, Idaho",1206,16,027,2019
"Latah County, Idaho",33,16,057,2019
"Sangamon County, Illinois",726,17,167,2019
"Randolph County, Illinois",19,17,157,2019
"Ogle County, Illinois",163,17,141,2019
"Morgan County, Illinois",111,17,137,2019
"White County, Illinois",33,17,193,2019
"Henderson County, Illinois",17,17,071,2019
"McLean County, Illinois",952,17,113,2019
"Perry County, Illinois",23,17,145,2019
"Rock Island County, Illinois",1000,17,161,2019
"Wabash County, Illinois",0,17,185,2019
"Cumberland County, Illinois",7,17,035,2019
"Jo Daviess County, Illinois",49,17,085,2019
"Lawrence County, Illinois",63,17,101,2019
"Marshall County, Illinois",0,17,123,2019
"Christian County, Illinois",24,17,021,2019
"Jackson County, Illinois",117,17,077,2019
"Peoria County, Illinois",608,17,143,2019
"Piatt County, Illinois",44,17,147,2019
"Stark County, Illinois",3,17,175,2019
"Bond County, Illinois",67,17,005,2019
"Carroll County, Illinois",70,17,015,2019
"Jersey County, Illinois",136,17,083,2019
"Howard County, Maryland",2950,24,027,2019
"Prince George's County, Maryland",6274,24,033,2019
"Anne Arundel County, Maryland",6848,24,003,2019
"Baltimore County, Maryland",6508,24,005,2019
"Frederick County, Maryland",3031,24,021,2019
"Calvert County, Maryland",840,24,009,2019
"Garrett County, Maryland",48,24,023,2019
"Kent County, Maryland",169,24,029,2019
"Montgomery County, Maryland",10561,24,031,2019
"Bethel Census Area, Alaska",55,02,050,2019
"North Slope Borough, Alaska",18,02,185,2019
"Sitka City and Borough, Alaska",15,02,220,2019
"Fairbanks North Star Borough, Alaska",1394,02,090,2019
"Ketchikan Gateway Borough, Alaska",68,02,130,2019
"Matanuska-Susitna Borough, Alaska",821,02,170,2019
"Nome Census Area, Alaska",20,02,180,2019
"Dillingham Census Area, Alaska",8,02,070,2019
"Yakutat City and Borough, Alaska",0,02,282,2019
"Lake and Peninsula Borough, Alaska",0,02,164,2019
"Southeast Fairbanks Census Area, Alaska",175,02,240,2019
"Anchorage Municipality, Alaska",4080,02,020,2019
"Aleutians East Borough, Alaska",25,02,013,2019
"Valdez-Cordova Census Area, Alaska",71,02,261,2019
"Kenai Peninsula Borough, Alaska",139,02,122,2019
"Skagway Municipality, Alaska",0,02,230,2019
"Prince of Wales-Hyder Census Area, Alaska",5,02,198,2019
"Petersburg Borough, Alaska",6,02,195,2019
"Kusilvak Census Area, Alaska",0,02,158,2019
"Maricopa County, Arizona",32416,04,013,2019
"Graham County, Arizona",81,04,009,2019
"Santa Cruz County, Arizona",108,04,023,2019
"La Paz County, Arizona",46,04,012,2019
"Mohave County, Arizona",823,04,015,2019
"Coconino County, Arizona",565,04,005,2019
"Yavapai County, Arizona",750,04,025,2019
"Greenlee County, Arizona",13,04,011,2019
"Pinal County, Arizona",2262,04,021,2019
"Nevada County, Arkansas",0,05,099,2019
"Cross County, Arkansas",3,05,037,2019
"Dallas County, Arkansas",0,05,039,2019
"Columbia County, Arkansas",0,05,027,2019
"Saline County, Arkansas",231,05,125,2019
"Van Buren County, Arkansas",27,05,141,2019
"Izard County, Arkansas",93,05,065,2019
"Independence County, Arkansas",17,05,063,2019
"Logan County, Arkansas",42,05,083,2019
"Grant County, Arkansas",0,05,053,2019
"Franklin County, Arkansas",2,05,047,2019
"Pike County, Arkansas",0,05,109,2019
"Jefferson County, Arkansas",168,05,069,2019
"Montgomery County, Arkansas",4,05,097,2019
"Scott County, Arkansas",82,05,127,2019
"Sebastian County, Arkansas",284,05,131,2019
"Crawford County, Arkansas",418,05,033,2019
"Chicot County, Arkansas",0,05,017,2019
"Johnson County, Arkansas",89,05,071,2019
"Lee County, Arkansas",1,05,077,2019
"Marion County, Iowa",0,19,125,2019
"Washington County, Iowa",15,19,183,2019
"Wright County, Iowa",86,19,197,2019
"Cass County, Iowa",0,19,029,2019
"Cherokee County, Iowa",1,19,035,2019
"Crawford County, Iowa",6,19,047,2019
"Des Moines County, Iowa",262,19,057,2019
"Fayette County, Iowa",83,19,065,2019
"Harrison County, Iowa",0,19,085,2019
"Kossuth County, Iowa",57,19,109,2019
"Mills County, Iowa",0,19,129,2019
"Monona County, Iowa",0,19,133,2019
"Muscatine County, Iowa",459,19,139,2019
"Osceola County, Iowa",0,19,143,2019
"Polk County, Iowa",1222,19,153,2019
"Webster County, Iowa",173,19,187,2019
"Story County, Iowa",258,19,169,2019
"Woodbury County, Iowa",238,19,193,2019
"Black Hawk County, Iowa",127,19,013,2019
"Grundy County, Iowa",19,19,075,2019
"Jones County, Iowa",2,19,105,2019
"Mitchell County, Iowa",2,19,131,2019
"Montgomery County, Iowa",0,19,137,2019
"Sac County, Iowa",1,19,161,2019
"Plymouth County, Iowa",22,19,149,2019
"Buchanan County, Iowa",5,19,019,2019
"Clinton County, Iowa",176,19,045,2019
"Decatur County, Iowa",21,19,053,2019
"Jefferson County, Iowa",78,19,101,2019
"Allamakee County, Iowa",0,19,005,2019
"Linn County, Iowa",376,19,113,2019
"Dallas County, Iowa",321,19,049,2019
"O'Brien County, Iowa",78,19,141,2019
"Stanton County, Kansas",15,20,187,2019
"Meade County, Kansas",0,20,119,2019
"Montgomery County, Kansas",85,20,125,2019
"Pratt County, Kansas",12,20,151,2019
"Rawlins County, Kansas",0,20,153,2019
"Anderson County, Kansas",75,20,003,2019
"Ellsworth County, Kansas",14,20,053,2019
"Geary County, Kansas",1127,20,061,2019
"Ford County, Kansas",611,20,057,2019
"Russell County, Kansas",64,20,167,2019
"Marshall County, Kansas",15,20,117,2019
"Allen County, Kansas",31,20,001,2019
"Cheyenne County, Kansas",0,20,023,2019
"Cowley County, Kansas",71,20,035,2019
"Elk County, Kansas",0,20,049,2019
"Franklin County, Kansas",42,20,059,2019
"Hodgeman County, Kansas",0,20,083,2019
"Jewell County, Kansas",2,20,089,2019
"Rice County, Kansas",47,20,159,2019
"Stafford County, Kansas",0,20,185,2019
"Osage County, Kansas",43,20,139,2019
"Coffey County, Kansas",13,20,031,2019
"Crawford County, Kansas",118,20,037,2019
"Greenwood County, Kansas",10,20,073,2019
"Carroll County, Maryland",1044,24,013,2019
"Queen Anne's County, Maryland",171,24,035,2019
"St. Mary's County, Maryland",1038,24,037,2019
"Charles County, Maryland",1948,24,017,2019
"Dorchester County, Maryland",318,24,019,2019
"Washington County, Maryland",1527,24,043,2019
"Wicomico County, Maryland",742,24,045,2019
"Cecil County, Maryland",1781,24,015,2019
"Caroline County, Maryland",242,24,011,2019
"Suffolk County, Massachusetts",43430,25,025,2019
"Dukes County, Massachusetts",369,25,007,2019
"Middlesex County, Massachusetts",36036,25,017,2019
"Bristol County, Massachusetts",25810,25,005,2019
"Hampden County, Massachusetts",99905,25,013,2019
"Essex County, Massachusetts",38618,25,009,2019
"Franklin County, Massachusetts",1599,25,011,2019
"Worcester County, Massachusetts",55996,25,027,2019
"Hampshire County, Massachusetts",4435,25,015,2019
"Chippewa County, Michigan",110,26,033,2019
"Monroe County, Michigan",421,26,115,2019
