NAME,B03001_005E,state,county,year
"Clarendon County, South Carolina",133,45,027,2015
"Sumter County, South Carolina",639,45,085,2015
"Barnwell County, South Carolina",24,45,011,2015
"Darlington County, South Carolina",271,45,031,2015
"York County, South Carolina",2427,45,091,2015
"Cherokee County, South Carolina",134,45,021,2015
"Jasper County, South Carolina",61,45,053,2015
"Lee County, South Carolina",107,45,061,2015
"Abbeville County, South Carolina",112,45,001,2015
"Lyman County, South Dakota",0,46,085,2015
"Deuel County, South Dakota",25,46,039,2015
"Brule County, South Dakota",0,46,015,2015
"Gregory County, South Dakota",0,46,053,2015
"Minnehaha County, South Dakota",280,46,099,2015
"Clark County, South Dakota",3,46,025,2015
"Kingsbury County, South Dakota",8,46,077,2015
"Clay County, South Dakota",14,46,027,2015
"Dewey County, South Dakota",26,46,041,2015
"Hughes County, South Dakota",31,46,065,2015
"Sanborn County, South Dakota",0,46,111,2015
"Hand County, South Dakota",7,46,059,2015
"Yankton County, South Dakota",55,46,135,2015
"Beadle County, South Dakota",151,46,005,2015
"Davison County, South Dakota",0,46,035,2015
"Jerauld County, South Dakota",0,46,073,2015
"Stanley County, South Dakota",0,46,117,2015
"Potter County, South Dakota",0,46,107,2015
"Charles Mix County, South Dakota",11,46,023,2015
"Marshall County, South Dakota",1,46,091,2015
"Perkins County, South Dakota",0,46,105,2015
"Todd County, South Dakota",2,46,121,2015
"Oglala Lakota County, South Dakota",8,46,102,2015
"San Jacinto County, Texas",104,48,407,2015
"Upshur County, Texas",0,48,459,2015
"Waller County, Texas",35,48,473,2015
"Wilson County, Texas",281,48,493,2015
"Hockley County, Texas",97,48,219,2015
"Midland County, Texas",426,48,329,2015
"Llano County, Texas",2,48,299,2015
"Fannin County, Texas",22,48,147,2015
"Brazos County, Texas",558,48,041,2015
"Gaines County, Texas",0,48,165,2015
"Gray County, Texas",91,48,179,2015
"Jack County, Texas",30,48,237,2015
"Bosque County, Texas",13,48,035,2015
"Bexar County, Texas",23244,48,029,2015
"Baylor County, Texas",0,48,023,2015
"Denton County, Texas",4754,48,121,2015
"Galveston County, Texas",3367,48,167,2015
"Roberts County, Texas",0,48,393,2015
"Uvalde County, Texas",141,48,463,2015
"Bowie County, Texas",77,48,037,2015
"Kent County, Texas",0,48,263,2015
"Somervell County, Texas",41,48,425,2015
"Hardin County, Texas",77,48,199,2015
"Leon County, Texas",67,48,289,2015
"Newton County, Texas",0,48,351,2015
"Reeves County, Texas",44,48,389,2015
"Travis County, Texas",7491,48,453,2015
"Collingsworth County, Texas",4,48,087,2015
"Erath County, Texas",105,48,143,2015
"Motley County, Texas",0,48,345,2015
"Coleman County, Texas",19,48,083,2015
"Medina County, Texas",142,48,325,2015
"Henderson County, Texas",93,48,213,2015
"Lamar County, Texas",134,48,277,2015
"Kimble County, Texas",0,48,267,2015
"Washington County, Texas",9,48,477,2015
"Stephens County, Texas",32,48,429,2015
"Andrews County, Texas",22,48,003,2015
"Gonzales County, Texas",0,48,177,2015
"Lynn County, Texas",39,48,305,2015
"Zapata County, Texas",0,48,505,2015
"Hood County, Texas",302,48,221,2015
"King County, Texas",0,48,269,2015
"Cherokee County, Texas",120,48,073,2015
"Delta County, Texas",0,48,119,2015
"Jones County, Texas",40,48,253,2015
"Jim Wells County, Texas",20,48,249,2015
"Dallam County, Texas",20,48,111,2015
"Fort Bend County, Texas",3441,48,157,2015
"Irion County, Texas",0,48,235,2015
"Willacy County, Texas",8,48,489,2015
"Dawson County, Texas",5,48,115,2015
"Rockwall County, Texas",916,48,397,2015
"Taylor County, Texas",609,48,441,2015
"Throckmorton County, Texas",0,48,447,2015
"Walker County, Texas",87,48,471,2015
"Wood County, Texas",13,48,499,2015
"Aransas County, Texas",15,48,007,2015
"Cochran County, Texas",0,48,079,2015
"Coke County, Texas",5,48,081,2015
"Coryell County, Texas",1958,48,099,2015
"Hemphill County, Texas",3,48,211,2015
"Moore County, Texas",42,48,341,2015
"Potter County, Texas",255,48,375,2015
"San Augustine County, Texas",0,48,405,2015
"Shackelford County, Texas",1,48,417,2015
"Starr County, Texas",29,48,427,2015
"Upton County, Texas",5,48,461,2015
"Brown County, Texas",31,48,049,2015
"Hall County, Texas",1,48,191,2015
"Franklin County, Texas",0,48,159,2015
"Frio County, Texas",32,48,163,2015
"Lampasas County, Texas",451,48,281,2015
"Orleans County, Vermont",109,50,019,2015
"Grand Isle County, Vermont",17,50,013,2015
"Chittenden County, Vermont",579,50,007,2015
"Lamoille County, Vermont",116,50,015,2015
"Franklin County, Vermont",115,50,011,2015
"Platte County, Wyoming",0,56,031,2015
"Sheridan County, Wyoming",3,56,033,2015
"Big Horn County, Wyoming",0,56,003,2015
"Crook County, Wyoming",0,56,011,2015
"Park County, Wyoming",14,56,029,2015
"Matagorda County, Texas",60,48,321,2015
"Pecos County, Texas",54,48,371,2015
"Albany County, Wyoming",104,56,001,2015
"Carbon County, Wyoming",61,56,007,2015
"Goshen County, Wyoming",68,56,015,2015
"Uinta County, Wyoming",172,56,041,2015
"Washakie County, Wyoming",1,56,043,2015
"Hot Springs County, Wyoming",0,56,017,2015
"Fremont County, Wyoming",32,56,013,2015
"Sublette County, Wyoming",0,56,035,2015
"Weston County, Wyoming",68,56,045,2015
"Carroll County, Mississippi",0,28,015,2015
"George County, Mississippi",153,28,039,2015
"Grenada County, Mississippi",0,28,043,2015
"Jefferson County, Mississippi",0,28,063,2015
"Newton County, Mississippi",23,28,101,2015
"Prentiss County, Mississippi",0,28,117,2015
"Sharkey County, Mississippi",0,28,125,2015
"Choctaw County, Mississippi",7,28,019,2015
"Hancock County, Mississippi",188,28,045,2015
"Itawamba County, Mississippi",0,28,057,2015
"Issaquena County, Mississippi",0,28,055,2015
"Jackson County, Mississippi",1944,28,059,2015
"Leflore County, Mississippi",7,28,083,2015
"Tunica County, Mississippi",0,28,143,2015
"Claiborne County, Mississippi",10,28,021,2015
"Harrison County, Mississippi",2201,28,047,2015
"Lauderdale County, Mississippi",162,28,075,2015
"Lincoln County, Mississippi",56,28,085,2015
"Simpson County, Mississippi",10,28,127,2015
"Winston County, Mississippi",18,28,159,2015
"Attala County, Mississippi",170,28,007,2015
"Lamar County, Mississippi",31,28,073,2015
"Lee County, Mississippi",275,28,081,2015
"Tallahatchie County, Mississippi",0,28,135,2015
"Smith County, Mississippi",0,28,129,2015
"Warren County, Mississippi",209,28,149,2015
"Clarke County, Mississippi",0,28,023,2015
"Montgomery County, Mississippi",0,28,097,2015
"Oktibbeha County, Mississippi",75,28,105,2015
"Chickasaw County, Mississippi",0,28,017,2015
"Webster County, Mississippi",0,28,155,2015
"Alcorn County, Mississippi",166,28,003,2015
"Clay County, Mississippi",22,28,025,2015
"Covington County, Mississippi",0,28,031,2015
"Humphreys County, Mississippi",9,28,053,2015
"Dauphin County, Pennsylvania",11848,42,043,2015
"Lincoln County, New Mexico",63,35,027,2015
"Chaves County, New Mexico",207,35,005,2015
"Lea County, New Mexico",63,35,025,2015
"Santa Fe County, New Mexico",468,35,049,2015
"Union County, New Mexico",0,35,059,2015
"Sierra County, New Mexico",8,35,051,2015
"Socorro County, New Mexico",4,35,053,2015
"Roosevelt County, New Mexico",78,35,041,2015
"Doña Ana County, New Mexico",1253,35,013,2015
"Los Alamos County, New Mexico",0,35,028,2015
"Rio Arriba County, New Mexico",12,35,039,2015
"San Miguel County, New Mexico",6,35,047,2015
"Valencia County, New Mexico",163,35,061,2015
"Torrance County, New Mexico",16,35,057,2015
"Bernalillo County, New Mexico",3635,35,001,2015
"Otero County, New Mexico",552,35,035,2015
"Cibola County, New Mexico",33,35,006,2015
"De Baca County, New Mexico",0,35,011,2015
"Guadalupe County, New Mexico",0,35,019,2015
"Catron County, New Mexico",0,35,003,2015
"Bronx County, New York",292273,36,005,2015
"Onondaga County, New York",11184,36,067,2015
"Aibonito Municipio, Puerto Rico",24533,72,009,2015
"Guayanilla Municipio, Puerto Rico",20122,72,059,2015
"Lajas Municipio, Puerto Rico",24438,72,079,2015
"Sabana Grande Municipio, Puerto Rico",23833,72,121,2015
"Camuy Municipio, Puerto Rico",33501,72,027,2015
"Guánica Municipio, Puerto Rico",17988,72,055,2015
"Manatí Municipio, Puerto Rico",40936,72,091,2015
"Naguabo Municipio, Puerto Rico",26409,72,103,2015
"San Germán Municipio, Puerto Rico",33528,72,125,2015
"Utuado Municipio, Puerto Rico",31086,72,141,2015
"Arroyo Municipio, Puerto Rico",18926,72,015,2015
"Cataño Municipio, Puerto Rico",25557,72,033,2015
"Quebradillas Municipio, Puerto Rico",24898,72,115,2015
"Guayama Municipio, Puerto Rico",43214,72,057,2015
"Culebra Municipio, Puerto Rico",1469,72,049,2015
"Gurabo Municipio, Puerto Rico",44949,72,063,2015
"Barceloneta Municipio, Puerto Rico",24489,72,017,2015
"Loíza Municipio, Puerto Rico",27950,72,087,2015
"Guaynabo Municipio, Puerto Rico",86332,72,061,2015
"Aguadilla Municipio, Puerto Rico",54659,72,005,2015
"Fajardo Municipio, Puerto Rico",33598,72,053,2015
"Patillas Municipio, Puerto Rico",18304,72,109,2015
"Rincón Municipio, Puerto Rico",13339,72,117,2015
"Aguas Buenas Municipio, Puerto Rico",27102,72,007,2015
"Bayamón Municipio, Puerto Rico",187658,72,021,2015
"Carolina Municipio, Puerto Rico",153010,72,031,2015
"Cayey Municipio, Puerto Rico",46026,72,035,2015
"Hatillo Municipio, Puerto Rico",40918,72,065,2015
"Humacao Municipio, Puerto Rico",55138,72,069,2015
"Juana Díaz Municipio, Puerto Rico",48840,72,075,2015
"Morovis Municipio, Puerto Rico",31840,72,101,2015
"Mayagüez Municipio, Puerto Rico",80913,72,097,2015
"Santa Isabel Municipio, Puerto Rico",22695,72,133,2015
"Trujillo Alto Municipio, Puerto Rico",68916,72,139,2015
"Corozal Municipio, Puerto Rico",35843,72,047,2015
"Maunabo Municipio, Puerto Rico",11619,72,095,2015
"Peñuelas Municipio, Puerto Rico",22289,72,111,2015
"Ponce Municipio, Puerto Rico",152995,72,113,2015
"San Sebastián Municipio, Puerto Rico",39565,72,131,2015
"Toa Alta Municipio, Puerto Rico",73021,72,135,2015
"Toa Baja Municipio, Puerto Rico",82434,72,137,2015
"Vieques Municipio, Puerto Rico",8787,72,147,2015
"Yabucoa Municipio, Puerto Rico",36033,72,151,2015
"Caguas Municipio, Puerto Rico",133499,72,025,2015
"Canóvanas Municipio, Puerto Rico",45605,72,029,2015
"Coamo Municipio, Puerto Rico",39925,72,043,2015
"Dorado Municipio, Puerto Rico",36533,72,051,2015
"Barranquitas Municipio, Puerto Rico",29449,72,019,2015
"San Lorenzo Municipio, Puerto Rico",39241,72,129,2015
"Añasco Municipio, Puerto Rico",27980,72,011,2015
"Seneca County, New York",600,36,099,2015
"Putnam County, New York",4437,36,079,2015
"Herkimer County, New York",545,36,043,2015
"Ontario County, New York",2574,36,069,2015
"Steuben County, New York",629,36,101,2015
"Hamilton County, New York",17,36,041,2015
"Chautauqua County, New York",6955,36,013,2015
"Kings County, New York",173884,36,047,2015
"Tioga County, New York",372,36,107,2015
"Orleans County, New York",920,36,073,2015
"Saratoga County, New York",1814,36,091,2015
"Columbia County, New York",1185,36,021,2015
"Lewis County, New York",157,36,049,2015
"Westchester County, New York",48093,36,119,2015
"Delaware County, New York",667,36,025,2015
"Montgomery County, New York",4835,36,057,2015
"Richmond County, New York",40329,36,085,2015
"St. Lawrence County, New York",1097,36,089,2015
"Tompkins County, New York",1728,36,109,2015
"Warren County, New York",656,36,113,2015
"Cortland County, New York",401,36,023,2015
"Dutchess County, New York",11784,36,027,2015
"Monroe County, New York",40343,36,055,2015
"Oneida County, New York",7011,36,065,2015
"Ulster County, New York",8000,36,111,2015
"Chemung County, New York",1070,36,015,2015
"Livingston County, New York",1302,36,051,2015
"Otsego County, New York",916,36,077,2015
"Clinton County, New York",895,36,019,2015
"Greene County, New York",1614,36,039,2015
"Albany County, New York",9385,36,001,2015
"Allegany County, New York",267,36,003,2015
"Cattaraugus County, New York",706,36,009,2015
"Madison County, New York",459,36,053,2015
"Schenectady County, New York",5813,36,093,2015
"Genesee County, New York",636,36,037,2015
"Yates County, New York",286,36,123,2015
"Greene County, North Carolina",93,37,079,2015
"Mitchell County, North Carolina",0,37,121,2015
"Chowan County, North Carolina",13,37,041,2015
"Alleghany County, North Carolina",154,37,005,2015
"Caldwell County, North Carolina",210,37,027,2015
"Catawba County, North Carolina",1047,37,035,2015
"Cleveland County, North Carolina",372,37,045,2015
"Craven County, North Carolina",1075,37,049,2015
"Edgecombe County, North Carolina",124,37,065,2015
"Granville County, North Carolina",462,37,077,2015
"Harnett County, North Carolina",3183,37,085,2015
"Hoke County, North Carolina",1665,37,093,2015
"Henderson County, North Carolina",304,37,089,2015
"Hyde County, North Carolina",0,37,095,2015
"Iredell County, North Carolina",1121,37,097,2015
"Mecklenburg County, North Carolina",11161,37,119,2015
"Northampton County, North Carolina",12,37,131,2015
"Pitt County, North Carolina",1290,37,147,2015
"Rowan County, North Carolina",680,37,159,2015
"Vance County, North Carolina",365,37,181,2015
"Cherokee County, North Carolina",143,37,039,2015
"Jayuya Municipio, Puerto Rico",15757,72,073,2015
"Lares Municipio, Puerto Rico",28511,72,081,2015
"Río Grande Municipio, Puerto Rico",50975,72,119,2015
"San Juan Municipio, Puerto Rico",318687,72,127,2015
"Vega Baja Municipio, Puerto Rico",53611,72,145,2015
"Maricao Municipio, Puerto Rico",6255,72,093,2015
"Ciales Municipio, Puerto Rico",17646,72,039,2015
"Comerío Municipio, Puerto Rico",20161,72,045,2015
"Union County, North Carolina",2408,37,179,2015
"Wilkes County, North Carolina",82,37,193,2015
"Nash County, North Carolina",316,37,127,2015
"Alexander County, North Carolina",82,37,003,2015
"Dare County, North Carolina",51,37,055,2015
"Warren County, North Carolina",155,37,185,2015
"Wilson County, North Carolina",317,37,195,2015
"Gates County, North Carolina",17,37,073,2015
"Graham County, North Carolina",0,37,075,2015
"Madison County, North Carolina",21,37,115,2015
"Pamlico County, North Carolina",41,37,137,2015
"Polk County, North Carolina",214,37,149,2015
"Randolph County, North Carolina",746,37,151,2015
"Stokes County, North Carolina",222,37,169,2015
"Washington County, North Carolina",105,37,187,2015
"Clay County, North Carolina",8,37,043,2015
"Cumberland County, North Carolina",12892,37,051,2015
"Guilford County, North Carolina",3343,37,081,2015
"Jackson County, North Carolina",218,37,099,2015
"Pasquotank County, North Carolina",92,37,139,2015
"Robeson County, North Carolina",402,37,155,2015
"Swain County, North Carolina",0,37,173,2015
"Wake County, North Carolina",10853,37,183,2015
"Anson County, North Carolina",14,37,007,2015
"McDowell County, North Carolina",127,37,111,2015
"Franklin County, North Carolina",247,37,069,2015
"Jones County, North Carolina",2,37,103,2015
"Macon County, North Carolina",56,37,113,2015
"Currituck County, North Carolina",524,37,053,2015
"Brunswick County, North Carolina",589,37,019,2015
"Transylvania County, North Carolina",193,37,175,2015
"Beaufort County, North Carolina",322,37,013,2015
"Columbus County, North Carolina",169,37,047,2015
"Lincoln County, North Carolina",208,37,109,2015
"Montgomery County, North Carolina",88,37,123,2015
"Orange County, North Carolina",763,37,135,2015
"Richmond County, North Carolina",80,37,153,2015
"Sampson County, North Carolina",432,37,163,2015
"Surry County, North Carolina",262,37,171,2015
"Avery County, North Carolina",54,37,011,2015
"Buncombe County, North Carolina",1883,37,021,2015
"Cabarrus County, North Carolina",1927,37,025,2015
"Caswell County, North Carolina",18,37,033,2015
"Davie County, North Carolina",214,37,059,2015
"Davidson County, North Carolina",252,37,057,2015
"Duplin County, North Carolina",401,37,061,2015
"Durham County, North Carolina",2378,37,063,2015
"Hertford County, North Carolina",80,37,091,2015
"Lee County, North Carolina",603,37,105,2015
"New Hanover County, North Carolina",1093,37,129,2015
"Pender County, North Carolina",323,37,141,2015
"Wayne County, North Carolina",1013,37,191,2015
"Scotland County, North Carolina",170,37,165,2015
"Watauga County, North Carolina",104,37,189,2015
"Halifax County, North Carolina",210,37,083,2015
"Alamance County, North Carolina",1354,37,001,2015
"Stark County, North Dakota",3,38,089,2015
"Wells County, North Dakota",0,38,103,2015
"Burke County, North Dakota",13,38,013,2015
"Mountrail County, North Dakota",0,38,061,2015
"Williams County, North Dakota",15,38,105,2015
"Billings County, North Dakota",0,38,007,2015
"Kidder County, North Dakota",0,38,043,2015
"Cavalier County, North Dakota",0,38,019,2015
"Grant County, North Dakota",0,38,037,2015
"McHenry County, North Dakota",13,38,049,2015
"Steele County, North Dakota",0,38,091,2015
"Benson County, North Dakota",0,38,005,2015
"LaMoure County, North Dakota",0,38,045,2015
"Morton County, North Dakota",188,38,059,2015
"Dunn County, North Dakota",24,38,025,2015
"McIntosh County, North Dakota",0,38,051,2015
"Nelson County, North Dakota",0,38,063,2015
"Rolette County, North Dakota",5,38,079,2015
"Walsh County, North Dakota",0,38,099,2015
"Bottineau County, North Dakota",46,38,009,2015
"Barnes County, North Dakota",33,38,003,2015
"Grand Forks County, North Dakota",143,38,035,2015
"McKenzie County, North Dakota",3,38,053,2015
"McLean County, North Dakota",93,38,055,2015
"Pierce County, North Dakota",3,38,069,2015
"Renville County, North Dakota",0,38,075,2015
"Bowman County, North Dakota",0,38,011,2015
"Burleigh County, North Dakota",79,38,015,2015
"Tyrrell County, North Carolina",0,37,177,2015
"Logan County, North Dakota",4,38,047,2015
"Oliver County, North Dakota",5,38,065,2015
"Stutsman County, North Dakota",62,38,093,2015
"Ramsey County, North Dakota",64,38,071,2015
"Foster County, North Dakota",7,38,031,2015
"Griggs County, North Dakota",0,38,039,2015
"Sheridan County, North Dakota",0,38,083,2015
"Slope County, North Dakota",0,38,087,2015
"Union County, Ohio",89,39,159,2015
"Pike County, Ohio",19,39,131,2015
"Paulding County, Ohio",71,39,125,2015
"Hamilton County, Ohio",2413,39,061,2015
"Franklin County, Ohio",7904,39,049,2015
"Marion County, Ohio",309,39,101,2015
"Tuscarawas County, Ohio",300,39,157,2015
"Wayne County, Ohio",184,39,169,2015
"Brown County, Ohio",91,39,015,2015
"Butler County, Ohio",2201,39,017,2015
"Coffee County, Tennessee",150,47,031,2015
"Fayette County, Tennessee",75,47,047,2015
"Hancock County, Tennessee",0,47,067,2015
"Hawkins County, Tennessee",118,47,073,2015
"Johnson County, Tennessee",5,47,091,2015
"Lincoln County, Tennessee",107,47,103,2015
"Macon County, Tennessee",54,47,111,2015
"Moore County, Tennessee",0,47,127,2015
"Robertson County, Tennessee",332,47,147,2015
"Franklin County, Tennessee",32,47,051,2015
"Blount County, Tennessee",228,47,009,2015
"Grainger County, Tennessee",21,47,057,2015
"Giles County, Tennessee",80,47,055,2015
"Lauderdale County, Tennessee",38,47,097,2015
"Lawrence County, Tennessee",35,47,099,2015
"Madison County, Tennessee",146,47,113,2015
"Marion County, Tennessee",63,47,115,2015
"Overton County, Tennessee",11,47,133,2015
"Pickett County, Tennessee",0,47,137,2015
"Wayne County, Tennessee",10,47,181,2015
"Williamson County, Tennessee",1100,47,187,2015
"Bedford County, Tennessee",20,47,003,2015
"Greene County, Tennessee",69,47,059,2015
"Cumberland County, Tennessee",132,47,035,2015
"Van Buren County, Tennessee",28,47,175,2015
"Claiborne County, Tennessee",9,47,025,2015
"Hickman County, Tennessee",53,47,081,2015
"Humphreys County, Tennessee",84,47,085,2015
"Putnam County, Tennessee",268,47,141,2015
"Sevier County, Tennessee",215,47,155,2015
"Stewart County, Tennessee",9,47,161,2015
"Chester County, Tennessee",21,47,023,2015
"Decatur County, Tennessee",0,47,039,2015
"Jackson County, Tennessee",0,47,087,2015
"McNairy County, Tennessee",50,47,109,2015
"Roane County, Tennessee",74,47,145,2015
"Bradley County, Tennessee",451,47,011,2015
"Hamblen County, Tennessee",456,47,063,2015
"Union County, Tennessee",52,47,173,2015
"Hardin County, Tennessee",6,47,071,2015
"Cheatham County, Tennessee",114,47,021,2015
"Carter County, Tennessee",71,47,019,2015
"Dickson County, Tennessee",37,47,043,2015
"Morgan County, Tennessee",63,47,129,2015
"Monroe County, Tennessee",145,47,123,2015
"Henry County, Tennessee",38,47,079,2015
"Crockett County, Tennessee",9,47,033,2015
"Lake County, Tennessee",14,47,095,2015
"Knox County, Tennessee",1353,47,093,2015
"McMinn County, Tennessee",248,47,107,2015
"Marshall County, Tennessee",99,47,117,2015
"Rhea County, Tennessee",71,47,143,2015
"Scott County, Tennessee",0,47,151,2015
"Anderson County, Tennessee",85,47,001,2015
"Fentress County, Tennessee",0,47,049,2015
"Gibson County, Tennessee",74,47,053,2015
"Hardeman County, Tennessee",19,47,069,2015
"Loudon County, Tennessee",64,47,105,2015
"Rutherford County, Tennessee",2127,47,149,2015
"Smith County, Tennessee",101,47,159,2015
"Wilson County, Tennessee",229,47,189,2015
"Unicoi County, Tennessee",18,47,171,2015
"Harrison County, Ohio",3,39,067,2015
"Knox County, Ohio",350,39,083,2015
"Licking County, Ohio",743,39,089,2015
"Richland County, Ohio",456,39,139,2015
"Vinton County, Ohio",10,39,163,2015
"Carroll County, Ohio",20,39,019,2015
"Hancock County, Ohio",182,39,063,2015
"Clermont County, Ohio",669,39,025,2015
"Franklin County, Pennsylvania",1236,42,055,2015
"Union County, Pennsylvania",1155,42,119,2015
"Wayne County, Pennsylvania",893,42,127,2015
"Franklin County, Missouri",197,29,071,2015
"Bedford County, Pennsylvania",196,42,009,2015
"Monroe County, Pennsylvania",12048,42,089,2015
"Huntingdon County, Pennsylvania",447,42,061,2015
"Washington County, Pennsylvania",559,42,125,2015
"Philadelphia County, Pennsylvania",133968,42,101,2015
"York County, Pennsylvania",16218,42,133,2015
"Indiana County, Pennsylvania",391,42,063,2015
"Cumberland County, Pennsylvania",3142,42,041,2015
"Allegheny County, Pennsylvania",6229,42,003,2015
"Westmoreland County, Pennsylvania",1190,42,129,2015
"Forest County, Pennsylvania",252,42,053,2015
"Blair County, Pennsylvania",469,42,013,2015
"Lawrence County, Pennsylvania",463,42,073,2015
"Bradford County, Pennsylvania",288,42,015,2015
"Cambria County, Pennsylvania",607,42,021,2015
"Chester County, Pennsylvania",8242,42,029,2015
"Berks County, Pennsylvania",41927,42,011,2015
"Mifflin County, Pennsylvania",404,42,087,2015
"Mercer County, Missouri",0,29,129,2015
"Wright County, Missouri",17,29,229,2015
"Clay County, Missouri",1126,29,047,2015
"Dent County, Missouri",0,29,065,2015
"Saline County, Missouri",2,29,195,2015
"Worth County, Missouri",0,29,227,2015
"Grundy County, Missouri",0,29,079,2015
"Morgan County, Missouri",7,29,141,2015
"Reynolds County, Missouri",2,29,179,2015
"St. Louis County, Missouri",2349,29,189,2015
"Stone County, Missouri",51,29,209,2015
"Barry County, Missouri",28,29,009,2015
"Boone County, Missouri",378,29,019,2015
"Cole County, Missouri",156,29,051,2015
"Crawford County, Missouri",21,29,055,2015
"Iron County, Missouri",0,29,093,2015
"Livingston County, Missouri",23,29,117,2015
"Moniteau County, Missouri",24,29,135,2015
"Pemiscot County, Missouri",48,29,155,2015
"Pettis County, Missouri",67,29,159,2015
"Shannon County, Missouri",8,29,203,2015
"Randolph County, Missouri",76,29,175,2015
"Dunklin County, Missouri",14,29,069,2015
"Defiance County, Ohio",170,39,039,2015
"Highland County, Ohio",16,39,071,2015
"Henry County, Ohio",158,39,069,2015
"Jefferson County, Ohio",64,39,081,2015
"Portage County, Ohio",490,39,133,2015
"Putnam County, Ohio",35,39,137,2015
"Belmont County, Ohio",140,39,013,2015
"Clinton County, Ohio",196,39,027,2015
"Fayette County, Ohio",22,39,047,2015
"Perry County, Ohio",93,39,127,2015
"Pickaway County, Ohio",87,39,129,2015
"Madison County, Ohio",174,39,097,2015
"Muskingum County, Ohio",148,39,119,2015
"Sandusky County, Ohio",292,39,143,2015
"Van Wert County, Ohio",58,39,161,2015
"Washington County, Ohio",37,39,167,2015
"Auglaize County, Ohio",21,39,011,2015
"Darke County, Ohio",63,39,037,2015
"Ottawa County, Ohio",115,39,123,2015
"Hardin County, Ohio",164,39,065,2015
"Jackson County, Ohio",2,39,079,2015
"Huron County, Ohio",368,39,077,2015
"Athens County, Ohio",191,39,009,2015
"Adams County, Ohio",8,39,001,2015
"Medina County, Ohio",1186,39,103,2015
"Lucas County, Ohio",3270,39,095,2015
"Noble County, Ohio",50,39,121,2015
"Seneca County, Ohio",341,39,147,2015
"Stark County, Ohio",1235,39,151,2015
"Coshocton County, Ohio",104,39,031,2015
"Fairfield County, Ohio",407,39,045,2015
"Delaware County, Ohio",931,39,041,2015
"Geauga County, Ohio",252,39,055,2015
"Hocking County, Ohio",9,39,073,2015
"Lake County, Ohio",1557,39,085,2015
"Ross County, Ohio",161,39,141,2015
"Cuyahoga County, Ohio",41503,39,035,2015
"Holmes County, Ohio",99,39,075,2015
"Miami County, Ohio",106,39,109,2015
"Monroe County, Ohio",49,39,111,2015
"Trumbull County, Ohio",1231,39,155,2015
"Wood County, Ohio",637,39,173,2015
"Ashland County, Ohio",127,39,005,2015
"Dewey County, Oklahoma",0,40,043,2015
"Harper County, Oklahoma",0,40,059,2015
"Logan County, Oklahoma",82,40,083,2015
"Tulsa County, Oklahoma",2814,40,143,2015
"Washington County, Oklahoma",76,40,147,2015
"Harmon County, Oklahoma",0,40,057,2015
"Haskell County, Oklahoma",8,40,061,2015
"Okmulgee County, Oklahoma",83,40,111,2015
"Osage County, Oklahoma",45,40,113,2015
"Jefferson County, Oklahoma",4,40,067,2015
"Garfield County, Oklahoma",421,40,047,2015
"Garvin County, Oklahoma",78,40,049,2015
"Pittsburg County, Oklahoma",64,40,121,2015
"Pontotoc County, Oklahoma",21,40,123,2015
"Roger Mills County, Oklahoma",0,40,129,2015
"Woodward County, Oklahoma",0,40,153,2015
"Cherokee County, Oklahoma",28,40,021,2015
"Delaware County, Oklahoma",42,40,041,2015
"Payne County, Oklahoma",201,40,119,2015
"Pottawatomie County, Oklahoma",103,40,125,2015
"Creek County, Oklahoma",42,40,037,2015
"Tillman County, Oklahoma",79,40,141,2015
"Washita County, Oklahoma",11,40,149,2015
"Cotton County, Oklahoma",61,40,033,2015
"Kiowa County, Oklahoma",42,40,075,2015
"Le Flore County, Oklahoma",142,40,079,2015
"McCurtain County, Oklahoma",102,40,089,2015
"Major County, Oklahoma",0,40,093,2015
"Mayes County, Oklahoma",44,40,097,2015
"Oklahoma County, Oklahoma",2612,40,109,2015
"Custer County, Oklahoma",2,40,039,2015
"Love County, Oklahoma",0,40,085,2015
"Beckham County, Oklahoma",118,40,009,2015
"Choctaw County, Oklahoma",72,40,023,2015
"Jackson County, Oklahoma",40,40,065,2015
"Lincoln County, Oklahoma",40,40,081,2015
"Pawnee County, Oklahoma",5,40,117,2015
"Seminole County, Oklahoma",55,40,133,2015
"Cimarron County, Oklahoma",5,40,025,2015
"Blaine County, Oklahoma",0,40,011,2015
"Coal County, Oklahoma",5,40,029,2015
"Grant County, Oklahoma",15,40,053,2015
"Kingfisher County, Oklahoma",31,40,073,2015
"McClain County, Oklahoma",46,40,087,2015
"Marshall County, Oklahoma",17,40,095,2015
"Noble County, Oklahoma",0,40,103,2015
"Ellis County, Oklahoma",6,40,045,2015
"Grady County, Oklahoma",138,40,051,2015
"Nowata County, Oklahoma",5,40,105,2015
"Rogers County, Oklahoma",157,40,131,2015
"Sequoyah County, Oklahoma",83,40,135,2015
"Alfalfa County, Oklahoma",8,40,003,2015
"Woods County, Oklahoma",0,40,151,2015
"Cleveland County, Oklahoma",894,40,027,2015
"Okfuskee County, Oklahoma",10,40,107,2015
"Atoka County, Oklahoma",22,40,005,2015
"Union County, Oregon",13,41,061,2015
"Marion County, Oregon",884,41,047,2015
"Douglas County, Oregon",209,41,019,2015
"Jefferson County, Oregon",75,41,031,2015
"Polk County, Oregon",195,41,053,2015
"Deschutes County, Oregon",644,41,017,2015
"Linn County, Oregon",373,41,043,2015
